selfUrl,id,createdDate,fixVersions,affectedVersions
https://issues.apache.org/jira/rest/api/2/issue/12604028,12604028,2012-08-20,[2.3.0],"[2.2.0, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12601384,12601384,2012-08-03,"[2.0.2, 2.1.2, 2.2.1, 2.3.0]","[2.0.1, 2.1.2, 2.2.1, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12601211,12601211,2012-08-02,"[2.2.3, 2.3.0, 2.4.2]","[2.2.0, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12601129,12601129,2012-08-01,"[2.0.2, 2.1.2, 2.2.2, 2.2.1.1, 2.3.0]","[2.0.1, 2.1.1, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12600145,12600145,2012-07-25,"[2.2.2, 2.3.0]","[2.2.0, 2.2.1, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12599852,12599852,2012-07-23,[2.3.0],"[2.2.0, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12599542,12599542,2012-07-19,"[1.2.3, 2.2.1, 2.3.0]","[2.2.1, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12599487,12599487,2012-07-19,"[2.1.2, 2.2.2, 2.2.1.1, 2.3.0]","[2.1.1, 2.2.0, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12599438,12599438,2012-07-19,[2.3.0],[2.0.1]
https://issues.apache.org/jira/rest/api/2/issue/12599130,12599130,2012-07-17,"[2.0.2, 2.1.2, 2.2.2, 2.2.1.1, 2.4.0]","[2.0.1, 2.1.0, 2.2.0, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12598746,12598746,2012-07-13,"[2.2.1, 2.3.0]","[2.2.1, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12598564,12598564,2012-07-12,[2.3.0],"[2.2.0, 2.2.1, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12598245,12598245,2012-07-10,[2.3.0],"[2.2.0, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12598075,12598075,2012-07-09,"[2.1.2, 2.2.1, 2.3.0]","[2.0.0, 2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12596262,12596262,2012-06-28,"[2.1.1, 2.3.0]",[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12595074,12595074,2012-06-19,[],[2.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12560527,12560527,2012-06-13,[],[1.0.3]
https://issues.apache.org/jira/rest/api/2/issue/12558784,12558784,2012-05-31,[2.3.0],"[2.2.1, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12556252,12556252,2012-05-17,"[2.0.2, 2.1.2, 2.2.1, 2.3.0]","[2.0.0, 2.1.0, 2.2.0, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12556135,12556135,2012-05-16,[2.3.0],[2.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12555953,12555953,2012-05-16,"[2.2.2, 2.2.1.1, 2.3.0]",[2.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12555891,12555891,2012-05-15,[],"[2.0.0, 2.0.1, 2.1.0, 2.1.1, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12555011,12555011,2012-05-12,[2.3.0],"[2.0.0, 2.1.0, 2.2.0, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12554482,12554482,2012-05-09,[2.3.0],[2.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12553160,12553160,2012-04-27,[3.2.0],[2.3.0]
https://issues.apache.org/jira/rest/api/2/issue/12553120,12553120,2012-04-27,[2.3.0],[2.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12552847,12552847,2012-04-26,[2.3.0],[2.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12551298,12551298,2012-04-17,"[2.1.2, 2.2.1, 2.3.0]","[2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12550858,12550858,2012-04-13,"[2.2.2, 2.3.0]","[2.2.0, 2.2.1, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12550430,12550430,2012-04-10,[2.3.0],"[2.2.0, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12548387,12548387,2012-03-27,"[2.2.1, 2.3.0]","[2.0.1, 2.1.2, 2.2.1, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12548006,12548006,2012-03-25,"[2.2.1, 2.3.0]","[2.2.0, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12547441,12547441,2012-03-21,"[2.2.1, 2.3.0]","[2.1.1, 2.2.0, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12546817,12546817,2012-03-16,"[2.2.1, 2.3.0]","[2.2.0, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12546055,12546055,2012-03-12,"[2.2.1, 2.3.0]","[2.2.0, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12545916,12545916,2012-03-09,"[2.2.1, 2.3.0]","[2.2.0, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12545137,12545137,2012-03-05,"[2.0.2, 2.1.2, 2.2.1, 2.3.0]","[2.0.1, 2.0.2, 2.1.1]"
https://issues.apache.org/jira/rest/api/2/issue/12544327,12544327,2012-02-27,"[2.0.2, 2.1.2, 2.2.1, 2.3.0]","[2.0.0, 2.0.1, 2.0.2, 2.1.0, 2.1.1, 2.1.2, 2.2.0, 2.2.1]"
https://issues.apache.org/jira/rest/api/2/issue/12544299,12544299,2012-02-27,"[2.2.1, 2.3.0]","[2.2.0, 2.2.1, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12544008,12544008,2012-02-24,"[2.2.1, 2.3.0]","[2.2.1, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12543759,12543759,2012-02-22,[2.3.0],[2.3.0]
https://issues.apache.org/jira/rest/api/2/issue/12543556,12543556,2012-02-21,"[2.2.1, 2.3.0]","[2.0.0, 2.1.1, 2.2.0, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12542708,12542708,2012-02-15,"[1.2.3, 2.0.2, 2.1.2, 2.2.1, 2.3.0]",[2.1.1]
https://issues.apache.org/jira/rest/api/2/issue/12542594,12542594,2012-02-14,"[2.1.2, 2.2.1, 2.3.0]","[2.0.1, 2.1.1, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12542592,12542592,2012-02-14,"[2.0.2, 2.1.2, 2.2.1.1, 2.2.3, 2.3.0]",[2.1.1]
https://issues.apache.org/jira/rest/api/2/issue/12542018,12542018,2012-02-09,[2.2.0],"[2.0.0, 2.0.1, 2.1.0, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12541862,12541862,2012-02-08,"[2.2.1, 2.3.0]","[2.2.1, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12541722,12541722,2012-02-08,[2.2.0],[2.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12540917,12540917,2012-02-02,[2.2.0],[2.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12540446,12540446,2012-01-30,"[2.0.2, 2.1.2, 2.2.1, 2.3.0]","[2.0.0, 2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12539944,12539944,2012-01-26,"[1.2.3, 2.2.0]","[1.2.3, 2.0.2, 2.1.1, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12538772,12538772,2012-01-18,[],[2.1.1]
https://issues.apache.org/jira/rest/api/2/issue/12538690,12538690,2012-01-17,[2.3.0],"[1.2.2, 2.1.1]"
https://issues.apache.org/jira/rest/api/2/issue/12538078,12538078,2012-01-11,"[1.2.3, 2.0.2, 2.1.2, 2.2.0]","[2.0.1, 2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12537336,12537336,2012-01-05,[2.2.0],[2.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12537245,12537245,2012-01-04,[2.2.0],[2.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12536471,12536471,2011-12-28,"[2.1.2, 2.3.0]","[2.0.1, 2.1.2, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12536421,12536421,2011-12-27,[2.2.0],"[2.1.1, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12536413,12536413,2011-12-27,[2.2.0],[2.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12535862,12535862,2011-12-20,[],[2.1.1]
https://issues.apache.org/jira/rest/api/2/issue/12535520,12535520,2011-12-16,"[1.2.3, 2.0.2, 2.1.2, 2.2.1, 2.3.0]","[1.2.3, 2.0.2, 2.1.2, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12535036,12535036,2011-12-13,"[2.2.0, 2.2.1, 2.2.2, 2.3.0, 2.4.0]",[]
https://issues.apache.org/jira/rest/api/2/issue/12534172,12534172,2011-12-07,[2.0.2],[2.0.2]
https://issues.apache.org/jira/rest/api/2/issue/12533177,12533177,2011-11-29,[2.2.0],[2.1.1]
https://issues.apache.org/jira/rest/api/2/issue/12532202,12532202,2011-11-21,[2.2.0],[2.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12531801,12531801,2011-11-17,[2.2.0],[2.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12531097,12531097,2011-11-11,[2.2.0],[2.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12530831,12530831,2011-11-09,"[1.2.3, 2.0.2, 2.1.2, 2.2.1, 2.3.0]","[1.2.1, 1.2.2, 1.2.3]"
https://issues.apache.org/jira/rest/api/2/issue/12530781,12530781,2011-11-08,[2.2.0],[2.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12530585,12530585,2011-11-07,[2.2.0],[2.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12530384,12530384,2011-11-04,[2.2.0],"[2.1.2, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12529315,12529315,2011-10-28,"[1.2.3, 2.0.2, 2.1.2, 2.2.1, 2.3.0]","[1.2.3, 2.0.2, 2.1.2, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12528797,12528797,2011-10-26,"[1.2.0, 2.2.0]","[1.1.0, 2.1.1, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12528728,12528728,2011-10-25,[2.2.0],"[2.1.0, 2.1.1, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12527112,12527112,2011-10-13,"[2.1.2, 2.2.0]",[2.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12527104,12527104,2011-10-13,[2.2.0],"[2.1.2, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12525645,12525645,2011-10-04,[2.2.0],"[2.0.0, 2.0.1, 2.1.1]"
https://issues.apache.org/jira/rest/api/2/issue/12525346,12525346,2011-09-30,"[2.1.1, 2.2.0]",[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12525194,12525194,2011-09-29,[2.2.0],[2.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12523252,12523252,2011-09-15,"[1.2.3, 2.0.2, 2.1.2, 2.2.0]","[2.0.0, 2.1.1, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12521063,12521063,2011-09-01,[2.2.0],"[2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12520095,12520095,2011-08-25,[2.2.0],"[2.0.1, 2.1.1, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12518519,12518519,2011-08-10,[2.2.0],"[2.1.1, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12518481,12518481,2011-08-10,[2.1.2],[2.1.1]
https://issues.apache.org/jira/rest/api/2/issue/12515578,12515578,2011-07-27,[2.2.0],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12514992,12514992,2011-07-22,[2.2.0],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12513018,12513018,2011-07-06,[2.2.0],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12512342,12512342,2011-06-30,[2.2.0],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12511536,12511536,2011-06-25,[2.4.0],"[2.1.0, 2.1.1, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12510474,12510474,2011-06-15,[2.3.0],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12509757,12509757,2011-06-09,[1.2.3],"[1.2.2, 1.2.3]"
https://issues.apache.org/jira/rest/api/2/issue/12509670,12509670,2011-06-09,[2.2.0],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12509650,12509650,2011-06-08,"[2.0.2, 2.1.2, 2.2.0]","[2.0.1, 2.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12509634,12509634,2011-06-08,"[2.0.2, 2.1.2, 2.2.0]","[2.0.1, 2.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12509605,12509605,2011-06-08,[],[]
https://issues.apache.org/jira/rest/api/2/issue/12509380,12509380,2011-06-06,[2.2.0],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12508346,12508346,2011-05-25,[2.2.0],"[2.0.0, 2.0.1, 2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12508321,12508321,2011-05-25,"[1.2.3, 2.0.2, 2.1.2, 2.2.0]","[1.2.2, 2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12508229,12508229,2011-05-24,[2.2.0],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12507216,12507216,2011-05-14,[2.2.0],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12506760,12506760,2011-05-10,"[1.2.3, 2.0.2, 2.1.1, 2.2.0]",[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12506673,12506673,2011-05-10,[],[]
https://issues.apache.org/jira/rest/api/2/issue/12506318,12506318,2011-05-05,[2.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12506220,12506220,2011-05-04,"[1.2.3, 2.0.2, 2.1.2, 2.2.0, 2.3.0, 2.4.4, 3.1.0]","[1.0.0, 1.0.1, 1.0.2, 1.0.3, 1.0.4, 1.2.0, 1.2.1, 1.2.2, 2.0.0, 2.0.1, 2.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12506151,12506151,2011-05-04,[2.2.0],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12505434,12505434,2011-04-28,"[2.1.1, 2.2.0]","[2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12505432,12505432,2011-04-28,"[2.2.1.1, 2.2.3, 2.4.0]","[2.2.0, 2.3.0]"
https://issues.apache.org/jira/rest/api/2/issue/12505419,12505419,2011-04-28,[2.2.0],[2.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12505332,12505332,2011-04-27,"[2.1.1, 2.2.0]","[2.0.1, 2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12505188,12505188,2011-04-26,"[2.1.1, 2.2.0]",[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12505086,12505086,2011-04-24,[2.2.0],"[2.1.0, 2.1.1, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12504706,12504706,2011-04-19,"[2.0.2, 2.1.2, 2.2.0]","[2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12504273,12504273,2011-04-14,[2.2.0],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12504246,12504246,2011-04-14,[2.2.0],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12504099,12504099,2011-04-12,[2.3.0],"[2.0.0-M1, 2.0.0]"
https://issues.apache.org/jira/rest/api/2/issue/12503677,12503677,2011-04-07,[2.2.0],"[2.0.1, 2.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12503268,12503268,2011-04-04,[2.2.0],"[2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12503044,12503044,2011-03-31,[1.2.0],[1.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12502905,12502905,2011-03-30,"[2.1.1, 2.2.0]","[2.1.0, 2.1.1, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12502735,12502735,2011-03-29,"[2.1.1, 2.2.0]","[2.1.0, 2.1.1, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12502386,12502386,2011-03-25,"[2.1.1, 2.2.0]","[2.0.0, 2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12501521,12501521,2011-03-15,[2.2.0],"[2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12501261,12501261,2011-03-12,"[2.1.1, 2.2.0]","[1.2.2, 2.0.1, 2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12501250,12501250,2011-03-12,"[2.1.1, 2.2.0]","[1.2.2, 2.0.1, 2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12500828,12500828,2011-03-09,"[1.2.3, 2.0.2, 2.1.1, 2.2.0]","[1.2.2, 2.0.1, 2.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12500194,12500194,2011-03-02,"[2.1.2, 2.2.0]","[1.2.2, 2.0.0, 2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12499589,12499589,2011-02-24,"[2.0.2, 2.1.0, 2.2.0]",[2.0.1]
https://issues.apache.org/jira/rest/api/2/issue/12499043,12499043,2011-02-18,"[2.1.1, 2.2.0]","[1.2.2, 2.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12498950,12498950,2011-02-17,"[2.1.1, 2.2.0]","[2.0.1, 2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12498801,12498801,2011-02-16,"[2.1.1, 2.2.0]",[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12498581,12498581,2011-02-14,"[2.1.1, 2.2.0]","[1.2.2, 2.0.1, 2.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12498188,12498188,2011-02-10,"[2.1.0, 2.2.0]","[2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12497418,12497418,2011-02-02,"[2.1.0, 2.2.0]","[2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12497153,12497153,2011-01-30,[2.2.0],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12496199,12496199,2011-01-20,[2.2.0],"[1.2.1, 2.0.1]"
https://issues.apache.org/jira/rest/api/2/issue/12495627,12495627,2011-01-14,"[2.1.0, 2.2.0]",[]
https://issues.apache.org/jira/rest/api/2/issue/12494845,12494845,2011-01-06,"[2.1.0, 2.2.0]","[2.0.1, 2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12494606,12494606,2011-01-04,[2.2.0],[2.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12494520,12494520,2011-01-03,[2.2.0],"[2.0.0, 2.0.1, 2.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12494510,12494510,2011-01-03,"[1.2.3, 1.3.0, 2.0.2, 2.1.0, 2.2.0]","[1.0.4, 1.2.2, 2.0.1, 2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12494449,12494449,2011-01-02,"[2.1.0, 2.2.0]","[2.0.1, 2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12494363,12494363,2010-12-31,"[2.1.0, 2.2.0]","[2.0.0, 2.0.1, 2.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12493125,12493125,2010-12-13,"[2.1.0, 2.2.0]",[2.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12492980,12492980,2010-12-10,"[1.2.3, 2.0.2, 2.1.0, 2.2.0]","[1.2.0, 1.2.1, 1.2.2, 2.0.0, 2.0.1]"
https://issues.apache.org/jira/rest/api/2/issue/12492771,12492771,2010-12-08,"[2.1.0, 2.2.0]","[2.0.2, 2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12492529,12492529,2010-12-06,[2.2.0],[2.0.1]
https://issues.apache.org/jira/rest/api/2/issue/12491683,12491683,2010-11-30,"[2.1.0, 2.2.0]",[]
https://issues.apache.org/jira/rest/api/2/issue/12491654,12491654,2010-11-30,"[2.0.2, 2.1.2, 2.2.0, 2.3.0]","[2.0.0, 2.0.1]"
https://issues.apache.org/jira/rest/api/2/issue/12491624,12491624,2010-11-30,"[2.1.0, 2.2.0]","[2.0.1, 2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12491561,12491561,2010-11-29,[2.1.1],[2.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12491555,12491555,2010-11-29,"[2.1.0, 2.2.0]",[2.0.1]
https://issues.apache.org/jira/rest/api/2/issue/12480699,12480699,2010-11-23,[2.1.0],[2.0.1]
https://issues.apache.org/jira/rest/api/2/issue/12480685,12480685,2010-11-23,"[2.1.0, 2.2.0]","[2.0.1, 2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12480601,12480601,2010-11-22,[2.1.0],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12480591,12480591,2010-11-22,[2.1.0],[2.0.1]
https://issues.apache.org/jira/rest/api/2/issue/12480408,12480408,2010-11-19,[2.1.0],"[2.0.0, 2.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12480255,12480255,2010-11-17,"[2.0.2, 2.1.0]",[2.0.1]
https://issues.apache.org/jira/rest/api/2/issue/12479974,12479974,2010-11-15,[2.1.0],"[2.0.2, 2.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12479818,12479818,2010-11-12,[2.1.1],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12479608,12479608,2010-11-10,[2.1.0],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12479591,12479591,2010-11-10,[2.1.0],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12479394,12479394,2010-11-08,"[1.3.0, 2.0.2, 2.1.0]",[2.0.1]
https://issues.apache.org/jira/rest/api/2/issue/12479325,12479325,2010-11-07,[2.2.0],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12479205,12479205,2010-11-05,"[1.2.3, 2.0.2, 2.1.0]","[1.2.2, 2.0.0, 2.0.1]"
https://issues.apache.org/jira/rest/api/2/issue/12479138,12479138,2010-11-04,[2.2.0],"[2.0.0, 2.0.1, 2.0.2]"
https://issues.apache.org/jira/rest/api/2/issue/12479005,12479005,2010-11-03,[2.1.0],[2.0.2]
https://issues.apache.org/jira/rest/api/2/issue/12478886,12478886,2010-11-02,[2.1.0],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12478835,12478835,2010-11-01,[2.1.0],"[2.0.1, 2.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12478474,12478474,2010-10-27,[2.1.0],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12478387,12478387,2010-10-26,"[2.1.0, 2.2.0]","[2.0.0, 2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12478171,12478171,2010-10-24,[2.1.0],"[2.0.0, 2.0.1]"
https://issues.apache.org/jira/rest/api/2/issue/12477846,12477846,2010-10-20,"[2.1.1, 2.2.0]",[2.0.1]
https://issues.apache.org/jira/rest/api/2/issue/12477643,12477643,2010-10-18,[2.1.0],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12477545,12477545,2010-10-16,[2.1.0],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12477514,12477514,2010-10-15,[2.0.1],[2.0.1]
https://issues.apache.org/jira/rest/api/2/issue/12477478,12477478,2010-10-15,[2.1.0],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12477366,12477366,2010-10-14,[2.1.0],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12477175,12477175,2010-10-12,[2.1.0],[2.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12477048,12477048,2010-10-11,[2.1.0],[2.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12476792,12476792,2010-10-07,[2.1.0],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12475495,12475495,2010-09-30,"[2.1.0, 2.3.0]","[2.0.1, 2.0.2]"
https://issues.apache.org/jira/rest/api/2/issue/12475398,12475398,2010-09-29,[2.1.0],[2.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12475061,12475061,2010-09-24,"[1.2.3, 1.3.0, 2.0.2, 2.1.0]","[1.2.2, 2.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12474858,12474858,2010-09-22,[2.1.0],[2.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12474721,12474721,2010-09-21,[2.1.0],"[2.0.1, 2.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12474715,12474715,2010-09-21,[2.1.0],"[2.0.0, 2.0.1, 2.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12474682,12474682,2010-09-21,[],[2.0.1]
https://issues.apache.org/jira/rest/api/2/issue/12474490,12474490,2010-09-18,[2.1.0],[2.0.1]
https://issues.apache.org/jira/rest/api/2/issue/12474323,12474323,2010-09-16,[2.1.0],"[2.0.1, 2.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12474312,12474312,2010-09-16,[2.1.0],[2.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12474154,12474154,2010-09-15,"[2.0.2, 2.1.2, 2.2.1.1, 2.2.3, 2.3.0]",[2.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12474032,12474032,2010-09-14,"[2.0.2, 2.1.0]","[2.0.2, 2.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12473961,12473961,2010-09-13,"[2.0.2, 2.1.0]",[2.0.1]
https://issues.apache.org/jira/rest/api/2/issue/12473829,12473829,2010-09-10,[2.1.0],"[2.0.0, 2.0.1, 2.0.2]"
https://issues.apache.org/jira/rest/api/2/issue/12473823,12473823,2010-09-10,"[2.1.1, 2.2.0]","[2.0.1, 2.1.0, 2.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12473570,12473570,2010-09-08,[2.1.0],[2.0.1]
https://issues.apache.org/jira/rest/api/2/issue/12472005,12472005,2010-08-19,[2.1.0],"[2.0.0, 2.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12471945,12471945,2010-08-18,[2.1.0],"[2.0.0, 2.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12471582,12471582,2010-08-13,[2.2.0],"[2.0.0, 2.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12471448,12471448,2010-08-12,"[2.0.2, 2.1.0]","[2.0.0, 2.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12471141,12471141,2010-08-09,[],"[2.0.1, 2.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12470664,12470664,2010-08-02,[2.1.0],"[2.0.0, 2.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12470597,12470597,2010-08-01,[],[]
https://issues.apache.org/jira/rest/api/2/issue/12470528,12470528,2010-07-30,"[2.0.1, 2.1.0]",[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12470490,12470490,2010-07-30,[2.1.0],"[2.0.1, 2.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12470453,12470453,2010-07-29,[2.1.0],[2.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12470345,12470345,2010-07-28,"[2.0.1, 2.1.0]",[2.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12470042,12470042,2010-07-23,"[2.1.2, 2.2.0]",[1.2.2]
