Project,Run,Classifier,Sampling,FeatureSelection,ReleaseIndex,Precision,Recall,F-Measure,AUC,Kappa,NPofB20,SelectedFeatures
OPENJPA,3,RandomForest,SMOTE,NoSelection,9,0.6660,0.5573,0.6068,0.8693,0.5344,0.4894,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,3,RandomForest,SMOTE,NoSelection,10,0.4328,0.6112,0.5068,0.8023,0.3663,0.4159,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,3,RandomForest,SMOTE,NoSelection,11,0.4539,0.6334,0.5288,0.8226,0.3861,0.4327,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,3,RandomForest,SMOTE,NoSelection,12,0.4355,0.6173,0.5107,0.8111,0.3601,0.4230,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,3,RandomForest,SMOTE,NoSelection,13,0.4346,0.6091,0.5073,0.8024,0.3544,0.4184,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,3,RandomForest,SMOTE,NoSelection,14,0.4489,0.6539,0.5323,0.8299,0.3879,0.4677,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,3,RandomForest,SMOTE,BestFirst,2,0.0807,0.3009,0.1273,0.6343,0.1077,0.4306,NumLocalVars;Cyclomatic;CodeSmells
OPENJPA,3,RandomForest,SMOTE,BestFirst,3,0.0624,0.4483,0.1096,0.6375,0.0856,0.4138,NumLocalVars;Cyclomatic;CodeSmells
OPENJPA,3,RandomForest,SMOTE,BestFirst,4,0.0652,0.3178,0.1083,0.6217,0.0737,0.3041,NumLocalVars;Cyclomatic;CodeSmells;NAuth
OPENJPA,3,RandomForest,SMOTE,BestFirst,5,0.2695,0.3585,0.3077,0.7172,0.2848,0.5896,LOC;NumLocalVars;Cyclomatic;NestingDepth;CodeSmells;NAuth;AVG_LOC_Added;Global_NAuth
OPENJPA,3,RandomForest,SMOTE,BestFirst,6,0.2935,0.4304,0.3490,0.7915,0.3229,0.6763,NumStatements;NumLocalVars;Cyclomatic;NestingDepth;CodeSmells;NAuth;AVG_LOC_Added;AVG_Churn;Global_NAuth;Global_AVG_LOC_Added
OPENJPA,3,RandomForest,SMOTE,BestFirst,7,0.2898,0.3055,0.2974,0.5665,0.1394,0.1236,NumLocalVars;NestingDepth;NAuth;AVG_LOC_Added;Global_NAuth
OPENJPA,3,RandomForest,SMOTE,BestFirst,8,0.3325,0.3538,0.3428,0.6330,0.1899,0.2445,NumLocalVars;NestingDepth;AVG_LOC_Added;Global_NAuth;Global_AVG_LOC_Added
OPENJPA,3,RandomForest,SMOTE,BestFirst,9,0.4808,0.4646,0.4726,0.7761,0.3663,0.3650,NumStatements;NumLocalVars;NestingDepth;LOC_Added;Global_NAuth;Global_AVG_LOC_Added;Global_AVG_LOC_Deleted
OPENJPA,3,RandomForest,SMOTE,BestFirst,10,0.5194,0.4326,0.4721,0.7582,0.3624,0.3765,LOC;NumStatements;NumLocalVars;NestingDepth;AVG_LOC_Added;Global_NAuth;Global_AVG_LOC_Added;Global_AVG_LOC_Deleted
OPENJPA,3,RandomForest,SMOTE,BestFirst,11,0.5254,0.4420,0.4801,0.7557,0.3642,0.3622,NumStatements;NumLocalVars;NestingDepth;AVG_LOC_Added;Global_NAuth;Global_LOC_Added;Global_AVG_LOC_Deleted
OPENJPA,3,RandomForest,SMOTE,BestFirst,12,0.5062,0.4587,0.4813,0.7518,0.3590,0.3746,LOC;NumStatements;NumLocalVars;AVG_LOC_Added;Global_NAuth;Global_AVG_LOC_Added;Global_AVG_LOC_Deleted
OPENJPA,3,RandomForest,SMOTE,BestFirst,13,0.4840,0.4543,0.4686,0.7435,0.3387,0.3714,LOC;NumStatements;NumLocalVars;ReturnTypeComplexity;AVG_LOC_Added;AVG_LOC_Deleted;Global_NAuth;Global_AVG_LOC_Added;Global_AVG_LOC_Deleted
OPENJPA,3,RandomForest,SMOTE,BestFirst,14,0.4095,0.4680,0.4368,0.7221,0.2851,0.3183,NumStatements;NumLocalVars;AVG_Churn;Global_NAuth;Global_AVG_LOC_Added;Global_AVG_LOC_Deleted
OPENJPA,3,RandomForest,SMOTE,InfoGain,2,0.7895,0.2083,0.3297,0.7337,0.3257,0.4491,LOC;Cyclomatic;CognitiveComplexity;NestingDepth;NumStatements;NumLocalVars;MAX_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_Churn;AVG_Churn;Global_MAX_Churn;MAX_Churn;CodeSmells;Global_AVG_LOC_Deleted;AVG_LOC_Deleted;AVG_LOC_Added;Global_AVG_LOC_Added;Global_Churn;Churn;Global_MAX_LOC_Added;MAX_LOC_Added;Global_LOC_Deleted;LOC_Deleted;LOC_Added;Global_LOC_Added;NAuth;Global_NAuth;Global_NR;NR
OPENJPA,3,RandomForest,SMOTE,InfoGain,3,0.5304,0.2629,0.3516,0.8098,0.3451,0.5948,LOC;CognitiveComplexity;Cyclomatic;NestingDepth;NumStatements;NumLocalVars;Global_AVG_Churn;CodeSmells;Global_Churn;Global_AVG_LOC_Deleted;Global_NR;Global_MAX_Churn;Global_NAuth;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_MAX_LOC_Added;Global_LOC_Added;NR;NAuth;AVG_LOC_Deleted;MAX_LOC_Deleted;LOC_Deleted;AVG_Churn;MAX_Churn;Churn;AVG_LOC_Added;MAX_LOC_Added;LOC_Added;NumParams
OPENJPA,3,RandomForest,SMOTE,InfoGain,4,0.3466,0.2384,0.2825,0.6970,0.2691,0.4219,LOC;NumStatements;Cyclomatic;CognitiveComplexity;NestingDepth;NumLocalVars;LOC_Added;Global_NAuth;MAX_Churn;Churn;NR;AVG_Churn;NAuth;Global_NR;MAX_LOC_Added;Global_AVG_Churn;Global_LOC_Added;AVG_LOC_Added;Global_MAX_Churn;Global_Churn;Global_MAX_LOC_Deleted;Global_AVG_LOC_Added;Global_MAX_LOC_Added;AVG_LOC_Deleted;LOC_Deleted;MAX_LOC_Deleted;Global_LOC_Deleted;Global_AVG_LOC_Deleted;CodeSmells;NumParams
OPENJPA,3,RandomForest,SMOTE,InfoGain,5,0.5259,0.3952,0.4513,0.8413,0.4378,0.6695,LOC;CognitiveComplexity;Cyclomatic;NumStatements;NestingDepth;NumLocalVars;Global_NAuth;Global_LOC_Added;Global_NR;Global_MAX_LOC_Added;Global_Churn;Global_MAX_Churn;Global_AVG_Churn;Global_AVG_LOC_Added;Global_MAX_LOC_Deleted;Global_LOC_Deleted;LOC_Added;NAuth;MAX_Churn;AVG_LOC_Added;MAX_LOC_Added;Churn;NR;AVG_Churn;Global_AVG_LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;LOC_Deleted;CodeSmells;NumParams
OPENJPA,3,RandomForest,SMOTE,InfoGain,6,0.5424,0.4738,0.5058,0.8644,0.4904,0.6980,LOC;Cyclomatic;CognitiveComplexity;NumStatements;NestingDepth;NumLocalVars;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_Churn;Global_NR;Global_AVG_LOC_Added;Global_Churn;Global_MAX_Churn;Global_AVG_LOC_Deleted;Global_MAX_LOC_Deleted;Global_LOC_Deleted;LOC_Added;AVG_LOC_Added;MAX_LOC_Added;MAX_Churn;Churn;AVG_Churn;NAuth;NR;MAX_LOC_Deleted;AVG_LOC_Deleted;LOC_Deleted;CodeSmells;NumParams
OPENJPA,3,RandomForest,SMOTE,InfoGain,7,0.4669,0.1033,0.1691,0.5486,0.1115,0.3008,LOC;Global_NAuth;Global_LOC_Added;Cyclomatic;Global_MAX_LOC_Added;CognitiveComplexity;NumStatements;NestingDepth;Global_AVG_Churn;Global_AVG_LOC_Added;NumLocalVars;Global_AVG_LOC_Deleted;Global_Churn;Global_NR;Global_MAX_Churn;Global_MAX_LOC_Deleted;Global_LOC_Deleted;MAX_LOC_Added;AVG_LOC_Added;LOC_Added;Churn;AVG_Churn;MAX_Churn;NAuth;NR;AVG_LOC_Deleted;MAX_LOC_Deleted;LOC_Deleted;CodeSmells;NumParams
OPENJPA,3,RandomForest,SMOTE,InfoGain,8,0.6787,0.3271,0.4415,0.7825,0.3660,0.4653,LOC;Global_NAuth;Global_AVG_LOC_Added;Global_LOC_Added;Global_AVG_Churn;NumStatements;Global_MAX_LOC_Added;NestingDepth;Global_AVG_LOC_Deleted;Global_Churn;NumLocalVars;Cyclomatic;Global_NR;CognitiveComplexity;Global_MAX_Churn;Global_MAX_LOC_Deleted;Global_LOC_Deleted;AVG_LOC_Added;MAX_LOC_Added;LOC_Added;AVG_Churn;MAX_Churn;Churn;NAuth;NR;AVG_LOC_Deleted;LOC_Deleted;MAX_LOC_Deleted;CodeSmells;NumParams
OPENJPA,3,RandomForest,SMOTE,InfoGain,9,0.6898,0.5422,0.6072,0.8653,0.5377,0.4804,LOC;Global_LOC_Added;Global_AVG_LOC_Deleted;Global_AVG_LOC_Added;Global_NAuth;Global_AVG_Churn;NumStatements;Global_MAX_LOC_Added;Global_Churn;Global_MAX_Churn;NestingDepth;Global_NR;NumLocalVars;Cyclomatic;CognitiveComplexity;Global_LOC_Deleted;Global_MAX_LOC_Deleted;AVG_LOC_Added;MAX_LOC_Added;LOC_Added;AVG_Churn;MAX_Churn;Churn;NAuth;NR;AVG_LOC_Deleted;LOC_Deleted;MAX_LOC_Deleted;CodeSmells;NumParams
OPENJPA,3,RandomForest,SMOTE,InfoGain,10,0.4252,0.6050,0.4994,0.7982,0.3563,0.4106,LOC;Global_AVG_LOC_Deleted;Global_LOC_Added;Global_NAuth;NumStatements;Global_AVG_LOC_Added;Global_Churn;Global_AVG_Churn;Global_MAX_LOC_Added;NestingDepth;NumLocalVars;Global_MAX_Churn;Global_NR;Global_LOC_Deleted;Cyclomatic;CognitiveComplexity;Global_MAX_LOC_Deleted;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;AVG_Churn;MAX_Churn;Churn;NAuth;MAX_LOC_Deleted;NR;AVG_LOC_Deleted;LOC_Deleted;NumParams;CodeSmells
OPENJPA,3,RandomForest,SMOTE,InfoGain,11,0.4537,0.6231,0.5251,0.8204,0.3825,0.4229,LOC;Global_AVG_LOC_Deleted;Global_AVG_Churn;Global_LOC_Added;NumStatements;Global_Churn;Global_AVG_LOC_Added;Global_NAuth;Global_MAX_LOC_Added;Global_MAX_Churn;Global_LOC_Deleted;Global_NR;NestingDepth;NumLocalVars;Global_MAX_LOC_Deleted;CognitiveComplexity;Cyclomatic;AVG_LOC_Added;LOC_Added;MAX_LOC_Added;AVG_Churn;MAX_Churn;Churn;NAuth;NR;AVG_LOC_Deleted;LOC_Deleted;MAX_LOC_Deleted;NumParams;CodeSmells
OPENJPA,3,RandomForest,SMOTE,InfoGain,12,0.4356,0.6094,0.5080,0.8109,0.3577,0.4220,LOC;Global_AVG_LOC_Deleted;Global_LOC_Added;Global_AVG_Churn;NumStatements;Global_MAX_Churn;Global_AVG_LOC_Added;Global_Churn;Global_MAX_LOC_Added;Global_NAuth;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_NR;NestingDepth;NumLocalVars;CognitiveComplexity;Cyclomatic;AVG_LOC_Added;LOC_Added;MAX_LOC_Added;MAX_Churn;Churn;AVG_Churn;NAuth;NR;AVG_LOC_Deleted;MAX_LOC_Deleted;LOC_Deleted;NumParams;ReturnTypeComplexity;CodeSmells
OPENJPA,3,RandomForest,SMOTE,InfoGain,13,0.4362,0.6103,0.5088,0.8035,0.3565,0.4165,LOC;Global_AVG_LOC_Deleted;Global_AVG_LOC_Added;Global_AVG_Churn;Global_MAX_Churn;Global_NAuth;Global_MAX_LOC_Added;Global_LOC_Added;Global_Churn;NumStatements;Global_MAX_LOC_Deleted;Global_LOC_Deleted;Global_NR;NumLocalVars;NestingDepth;CognitiveComplexity;Cyclomatic;AVG_LOC_Added;LOC_Added;MAX_LOC_Added;AVG_LOC_Deleted;AVG_Churn;Churn;MAX_Churn;MAX_LOC_Deleted;NAuth;LOC_Deleted;NR;NumParams;ReturnTypeComplexity;CodeSmells
OPENJPA,3,RandomForest,SMOTE,InfoGain,14,0.4501,0.6565,0.5340,0.8301,0.3901,0.4637,Global_AVG_Churn;Global_AVG_LOC_Added;LOC;Global_AVG_LOC_Deleted;Global_Churn;Global_NAuth;Global_MAX_Churn;Global_MAX_LOC_Added;Global_LOC_Added;Global_LOC_Deleted;NumStatements;Global_MAX_LOC_Deleted;Global_NR;NumLocalVars;NestingDepth;CognitiveComplexity;Cyclomatic;AVG_LOC_Added;LOC_Added;AVG_Churn;MAX_LOC_Added;AVG_LOC_Deleted;Churn;MAX_Churn;NAuth;MAX_LOC_Deleted;NR;LOC_Deleted;NumParams;ReturnTypeComplexity;CodeSmells
OPENJPA,4,RandomForest,NoSampling,NoSelection,2,1.0000,0.1852,0.3125,0.7973,0.3095,0.5417,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,4,RandomForest,NoSampling,NoSelection,3,0.8182,0.1552,0.2609,0.8442,0.2573,0.6853,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,4,RandomForest,NoSampling,NoSelection,4,0.8125,0.1425,0.2424,0.7438,0.2373,0.4986,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,4,RandomForest,NoSampling,NoSelection,5,0.9510,0.2095,0.3434,0.9013,0.3366,0.7408,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,4,RandomForest,NoSampling,NoSelection,6,0.9816,0.2893,0.4469,0.9129,0.4386,0.7920,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,4,RandomForest,NoSampling,NoSelection,7,0.7014,0.0673,0.1228,0.5648,0.0944,0.1835,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,4,RandomForest,NoSampling,NoSelection,8,0.8791,0.1028,0.1841,0.8823,0.1516,0.3946,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,4,RandomForest,NoSampling,NoSelection,9,0.7951,0.1559,0.2607,0.8734,0.2169,0.4114,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,4,RandomForest,NoSampling,NoSelection,10,0.8395,0.1600,0.2688,0.8134,0.2216,0.3579,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,4,RandomForest,NoSampling,NoSelection,11,0.9093,0.2157,0.3487,0.8310,0.2947,0.3791,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,4,RandomForest,NoSampling,NoSelection,12,0.8490,0.2652,0.4041,0.8158,0.3412,0.3646,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,4,RandomForest,NoSampling,NoSelection,13,0.8763,0.3019,0.4491,0.8058,0.3851,0.3823,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,4,RandomForest,NoSampling,NoSelection,14,0.8880,0.3831,0.5353,0.8262,0.4720,0.4211,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,4,RandomForest,NoSampling,BestFirst,2,0.7273,0.1111,0.1928,0.7240,0.1898,0.4722,NumLocalVars;Cyclomatic;CodeSmells
OPENJPA,4,RandomForest,NoSampling,BestFirst,3,0.6389,0.0991,0.1716,0.7340,0.1683,0.4181,NumLocalVars;Cyclomatic;CodeSmells
OPENJPA,4,RandomForest,NoSampling,BestFirst,4,0.5800,0.0795,0.1398,0.6888,0.1351,0.3260,NumLocalVars;Cyclomatic;CodeSmells;NAuth
OPENJPA,4,RandomForest,NoSampling,BestFirst,5,0.8778,0.1706,0.2857,0.8196,0.2791,0.6134,LOC;NumLocalVars;Cyclomatic;NestingDepth;CodeSmells;NAuth;AVG_LOC_Added;Global_NAuth
OPENJPA,4,RandomForest,NoSampling,BestFirst,6,0.9533,0.2586,0.4068,0.8686,0.3985,0.6890,NumStatements;NumLocalVars;Cyclomatic;NestingDepth;CodeSmells;NAuth;AVG_LOC_Added;AVG_Churn;Global_NAuth;Global_AVG_LOC_Added
OPENJPA,4,RandomForest,NoSampling,BestFirst,7,0.6000,0.0130,0.0254,0.5788,0.0180,0.1199,NumLocalVars;NestingDepth;NAuth;AVG_LOC_Added;Global_NAuth
OPENJPA,4,RandomForest,NoSampling,BestFirst,8,0.8246,0.0559,0.1047,0.6953,0.0834,0.2166,NumLocalVars;NestingDepth;AVG_LOC_Added;Global_NAuth;Global_AVG_LOC_Added
OPENJPA,4,RandomForest,NoSampling,BestFirst,9,0.7546,0.1130,0.1965,0.7824,0.1592,0.3324,NumStatements;NumLocalVars;NestingDepth;LOC_Added;Global_NAuth;Global_AVG_LOC_Added;Global_AVG_LOC_Deleted
OPENJPA,4,RandomForest,NoSampling,BestFirst,10,0.8243,0.1379,0.2363,0.7694,0.1925,0.3147,LOC;NumStatements;NumLocalVars;NestingDepth;AVG_LOC_Added;Global_NAuth;Global_AVG_LOC_Added;Global_AVG_LOC_Deleted
OPENJPA,4,RandomForest,NoSampling,BestFirst,11,0.8653,0.1609,0.2714,0.7639,0.2228,0.2849,NumStatements;NumLocalVars;NestingDepth;AVG_LOC_Added;Global_NAuth;Global_LOC_Added;Global_AVG_LOC_Deleted
OPENJPA,4,RandomForest,NoSampling,BestFirst,12,0.8481,0.1951,0.3172,0.7624,0.2618,0.3220,LOC;NumStatements;NumLocalVars;AVG_LOC_Added;Global_NAuth;Global_AVG_LOC_Added;Global_AVG_LOC_Deleted
OPENJPA,4,RandomForest,NoSampling,BestFirst,13,0.8305,0.2547,0.3898,0.7552,0.3256,0.3175,LOC;NumStatements;NumLocalVars;ReturnTypeComplexity;AVG_LOC_Added;AVG_LOC_Deleted;Global_NAuth;Global_AVG_LOC_Added;Global_AVG_LOC_Deleted
OPENJPA,4,RandomForest,NoSampling,BestFirst,14,0.8312,0.2123,0.3382,0.7229,0.2799,0.2849,NumStatements;NumLocalVars;AVG_Churn;Global_NAuth;Global_AVG_LOC_Added;Global_AVG_LOC_Deleted
