Version,ReleaseIndex,ReleaseData,File,Class,Signature,LOC,NumStatements,NumParams,NumLocalVars,Cyclomatic,CognitiveComplexity,NestingDepth,ReturnTypeComplexity,CodeSmells,NR,NAuth,LOC_Added,MAX_LOC_Added,AVG_LOC_Added,LOC_Deleted,MAX_LOC_Deleted,AVG_LOC_Deleted,Churn,MAX_Churn,AVG_Churn,Global_NR,Global_NAuth,Global_LOC_Added,Global_MAX_LOC_Added,Global_AVG_LOC_Added,Global_LOC_Deleted,Global_MAX_LOC_Deleted,Global_AVG_LOC_Deleted,Global_Churn,Global_MAX_Churn,Global_AVG_Churn,isBuggy
4.2.0,4,2013-01-19,DataFormats.AuditorVoteFormat.java,DataFormats.AuditorVoteFormat,org.apache.bookkeeper.proto.DataFormats.AuditorVoteFormat.hasBookieId(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.StopDeliveryRequest.Builder.java,PubSubProtocol.StopDeliveryRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.StopDeliveryRequest.Builder.clear(),6,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1.5,7,5,3.5,10,8,5,False
4.2.0,4,2013-01-19,BufferedChannel.java,BufferedChannel,org.apache.bookkeeper.bookie.BufferedChannel.write(ByteBuffer),24,5,1,2,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,168,168,168,0,0,0,168,168,168,False
4.2.0,4,2013-01-19,PubSubProtocol.SubscriptionState.Builder.java,PubSubProtocol.SubscriptionState.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionState.Builder.create(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubServer.java,PubSubServer,"'org.apache.hedwig.server.netty.PubSubServer.initializeNetty(SslServerContextFactory, Map, SubscriptionChannelManager)'",14,11,3,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,5,4,4,3,2,12,8,6,False
4.2.0,4,2013-01-19,HubLoad.java,HubLoad,org.apache.hedwig.server.topics.HubLoad.equals(Object),6,2,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.Map.Entry.Builder.java,PubSubProtocol.Map.Entry.Builder,org.apache.hedwig.protocol.PubSubProtocol.Map.Entry.Builder.setValue(com.google.protobuf.ByteString),9,5,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,HubInfo.java,HubInfo,org.apache.hedwig.server.topics.HubInfo.parse(String),32,7,1,6,6,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,DataFormats.CookieFormat.Builder.java,DataFormats.CookieFormat.Builder,org.apache.bookkeeper.proto.DataFormats.CookieFormat.Builder.hasInstanceId(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,AbstractSubscriptionManager.ReleaseOp.java,AbstractSubscriptionManager.ReleaseOp,"'org.apache.hedwig.server.subscriptions.AbstractSubscriptionManager.ReleaseOp.operationFinished(Object, Void)'",4,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,DataFormats.UnderreplicatedLedgerFormat.Builder.java,DataFormats.UnderreplicatedLedgerFormat.Builder,org.apache.bookkeeper.proto.DataFormats.UnderreplicatedLedgerFormat.Builder.mergeFrom(org.apache.bookkeeper.proto.DataFormats.UnderreplicatedLedgerFormat),16,4,1,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.HubInfoData.Builder.java,PubSubProtocol.HubInfoData.Builder,org.apache.hedwig.protocol.PubSubProtocol.HubInfoData.Builder.isInitialized(),9,3,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.Message.Builder.java,PubSubProtocol.Message.Builder,org.apache.hedwig.protocol.PubSubProtocol.Message.Builder.clone(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,3,2,4,3,2,8,6,4,False
4.2.0,4,2013-01-19,PubSubProtocol.PubSubRequest.java,PubSubProtocol.PubSubRequest,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.getConsumeRequest(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.SubscribeRequest.Builder.java,PubSubProtocol.SubscribeRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest.Builder.buildParsed(),7,3,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,1.5,2,1,1,5,3,2.5,False
4.2.0,4,2013-01-19,PubSubProtocol.SubscribeRequest.Builder.java,PubSubProtocol.SubscribeRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest.Builder.setSubscriberId(com.google.protobuf.ByteString),9,5,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,2,2,2,5,5,5,False
4.2.0,4,2013-01-19,ZkMetadataManagerFactory.ZkSubscriptionDataManagerImpl.java,ZkMetadataManagerFactory.ZkSubscriptionDataManagerImpl,"'org.apache.hedwig.server.meta.ZkMetadataManagerFactory.ZkSubscriptionDataManagerImpl.safeProcessResult(int, String, Object, String)'",14,1,4,1,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,RegionManager.java,RegionManager,"'org.apache.hedwig.server.regions.RegionManager.putTopicInRetryMap(HedwigHubClient, ByteString)'",13,2,2,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,133,132,66.5,1,1,0.5,134,132,67,False
4.2.0,4,2013-01-19,AbstractSubscribeResponseHandler.java,AbstractSubscribeResponseHandler,"'org.apache.hedwig.client.netty.impl.AbstractSubscribeResponseHandler.startDelivery(TopicSubscriber, MessageHandler)'",10,4,2,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.PubSubResponse.Builder.java,PubSubProtocol.PubSubResponse.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse.Builder.getProtocolVersion(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,False
4.2.0,4,2013-01-19,PubSubProtocol.ManagerMeta.Builder.java,PubSubProtocol.ManagerMeta.Builder,org.apache.hedwig.protocol.PubSubProtocol.ManagerMeta.Builder.clone(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,InMemoryMetastoreTable.java,InMemoryMetastoreTable,"'org.apache.bookkeeper.metastore.InMemoryMetastoreTable.cloneValue(Value, Version, Set)'",23,4,3,2,7,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,4,4,4,False
4.2.0,4,2013-01-19,PubSubProtocol.RegionSpecificSeqId.Builder.java,PubSubProtocol.RegionSpecificSeqId.Builder,org.apache.hedwig.protocol.PubSubProtocol.RegionSpecificSeqId.Builder.setRegion(com.google.protobuf.ByteString),9,5,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,2,2,2,5,5,5,False
4.2.0,4,2013-01-19,PubSubProtocol.PubSubRequest.java,PubSubProtocol.PubSubRequest,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.writeTo(com.google.protobuf.CodedOutputStream),43,15,1,1,14,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,27,3,2.076923,24,2,1.846154,51,4,3.923077,False
4.2.0,4,2013-01-19,HandleFactoryImpl.java,HandleFactoryImpl,"'org.apache.bookkeeper.bookie.HandleFactoryImpl.getHandle(long, byte[])'",12,3,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,70,69,35,2,2,1,72,69,36,False
4.2.0,4,2013-01-19,PubSubProtocol.CloseSubscriptionRequest.Builder.java,PubSubProtocol.CloseSubscriptionRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.CloseSubscriptionRequest.Builder.getSubscriberId(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,BKException.java,BKException,org.apache.bookkeeper.client.BKException.getMessage(int),52,1,1,0,24,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,14,2,2,0,0,0,14,2,2,True
4.2.0,4,2013-01-19,PubSubProtocol.PubSubRequest.Builder.java,PubSubProtocol.PubSubRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.Builder.setSubscribeRequest(org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest),13,3,1,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,8,4.5,4,2,2,13,10,6.5,False
4.2.0,4,2013-01-19,PubSubProtocol.Message.Builder.java,PubSubProtocol.Message.Builder,org.apache.hedwig.protocol.PubSubProtocol.Message.Builder.setSrcRegion(com.google.protobuf.ByteString),9,5,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,6,3,696,692,232,705,698,235,False
4.2.0,4,2013-01-19,FileInfo.java,FileInfo,org.apache.bookkeeper.bookie.FileInfo.readHeader(),35,1,0,3,8,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,42,33,6,12,9,1.714286,54,42,7.714286,False
4.2.0,4,2013-01-19,Bookie.BookieSafeEntryAdder.java,Bookie.BookieSafeEntryAdder,"'org.apache.bookkeeper.bookie.Bookie.BookieSafeEntryAdder.safeAddEntry(long, ByteBuffer, GenericCallback)'",25,1,3,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31,31,31,0,0,0,31,31,31,False
4.2.0,4,2013-01-19,DefaultServerChannel.java,DefaultServerChannel,org.apache.hedwig.client.netty.impl.DefaultServerChannel.submitOp(PubSubData),33,4,1,2,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,LedgerMetadata.java,LedgerMetadata,org.apache.bookkeeper.client.LedgerMetadata.getNextEnsembleChange(long),8,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,DataFormats.LedgerMetadataFormat.Builder.java,DataFormats.LedgerMetadataFormat.Builder,org.apache.bookkeeper.proto.DataFormats.LedgerMetadataFormat.Builder.buildPartial(),49,23,0,3,11,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,8,6,0,0,0,12,8,6,False
4.2.0,4,2013-01-19,AbstractResponseHandler.java,AbstractResponseHandler,"'org.apache.hedwig.client.handlers.AbstractResponseHandler.handleRedirectResponse(PubSubResponse, PubSubData, Channel)'",59,13,3,7,9,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.UnsubscribeRequest.Builder.java,PubSubProtocol.UnsubscribeRequest.Builder,"'org.apache.hedwig.protocol.PubSubProtocol.UnsubscribeRequest.Builder.mergeFrom(com.google.protobuf.CodedInputStream, com.google.protobuf.ExtensionRegistryLite)'",27,2,2,2,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,1.333333,1,1,0.333333,5,3,1.666667,False
4.2.0,4,2013-01-19,BookkeeperPersistenceManager.RangeScanOp.java,BookkeeperPersistenceManager.RangeScanOp,org.apache.hedwig.server.persistence.BookkeeperPersistenceManager.RangeScanOp.startReadingFrom(long),15,2,1,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,1,1,4,2,2,False
4.2.0,4,2013-01-19,DataFormats.CookieFormat.Builder.java,DataFormats.CookieFormat.Builder,org.apache.bookkeeper.proto.DataFormats.CookieFormat.Builder.getInstanceId(),10,2,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,BookKeeper.java,BookKeeper,"'org.apache.bookkeeper.client.BookKeeper.openLedger(long, DigestType, byte[])'",15,6,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,False
4.2.0,4,2013-01-19,LedgerLayout.java,LedgerLayout,org.apache.bookkeeper.meta.LedgerLayout.getManagerType(),4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,25,14,12.5,1,1,0.5,26,14,13,False
4.2.0,4,2013-01-19,HedwigConsole.DescribeCmd.java,HedwigConsole.DescribeCmd,org.apache.hedwig.admin.console.HedwigConsole.DescribeCmd.printTopicSubscriptions(Map),11,4,1,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,1,4,2,2,False
4.2.0,4,2013-01-19,PubSubProtocol.PublishRequest.Builder.java,PubSubProtocol.PublishRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.PublishRequest.Builder.getMsgOrBuilder(),7,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.SubscribeRequest.java,PubSubProtocol.SubscribeRequest,org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest.getPreferencesOrBuilder(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,LedgerHandle.java,LedgerHandle,"'org.apache.bookkeeper.client.LedgerHandle.asyncCloseInternal(CloseCallback, Object, int)'",74,1,3,3,7,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,33,3,90,29,2.727273,50,7,1.515152,140,32,4.242424,True
4.2.0,4,2013-01-19,BenchThroughputLatency.java,BenchThroughputLatency,"'org.apache.bookkeeper.benchmark.BenchThroughputLatency.addComplete(int, LedgerHandle, long, Object)'",13,6,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,3,3,3,7,7,7,False
4.2.0,4,2013-01-19,PubSubProtocol.LedgerRanges.Builder.java,PubSubProtocol.LedgerRanges.Builder,org.apache.hedwig.protocol.PubSubProtocol.LedgerRanges.Builder.addRanges(org.apache.hedwig.protocol.PubSubProtocol.LedgerRange),13,2,1,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,9,4.5,6,4,3,15,11,7.5,False
4.2.0,4,2013-01-19,GarbageCollectorThread.EntryLogMetadata.java,GarbageCollectorThread.EntryLogMetadata,org.apache.bookkeeper.bookie.GarbageCollectorThread.EntryLogMetadata.containsLedger(long),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,MSLedgerManagerFactory.MsLedgerManager.java,MSLedgerManagerFactory.MsLedgerManager,"'org.apache.bookkeeper.meta.MSLedgerManagerFactory.MsLedgerManager.complete(int, Iterator, Object)'",37,8,3,5,6,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.2.0,4,2013-01-19,MsMetadataManagerFactory.MsTopicPersistenceManagerImpl.java,MsMetadataManagerFactory.MsTopicPersistenceManagerImpl,"'org.apache.hedwig.server.meta.MsMetadataManagerFactory.MsTopicPersistenceManagerImpl.complete(int, Version, Object)'",20,1,3,0,5,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.2.0,4,2013-01-19,PubSubProtocol.SubscriptionOptions.Builder.java,PubSubProtocol.SubscriptionOptions.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionOptions.Builder.hasForceAttach(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,21,21,0,0,0,21,21,21,False
4.2.0,4,2013-01-19,BookKeeperAdmin.java,BookKeeperAdmin,"'org.apache.bookkeeper.client.BookKeeperAdmin.processResult(int, String, Object, List)'",22,3,4,2,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.2.0,4,2013-01-19,ZkLedgerUnderreplicationManager.java,ZkLedgerUnderreplicationManager,"'org.apache.bookkeeper.meta.ZkLedgerUnderreplicationManager.getParentZnodePath(String, long)'",7,5,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,True
4.2.0,4,2013-01-19,PubSubProtocol.PubSubResponse.Builder.java,PubSubProtocol.PubSubResponse.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse.Builder.setResponseBody(org.apache.hedwig.protocol.PubSubProtocol.ResponseBody),13,3,1,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.Message.java,PubSubProtocol.Message,org.apache.hedwig.protocol.PubSubProtocol.Message.getSerializedSize(),21,10,0,1,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,10,4,1.428571,6,1,0.857143,16,4,2.285714,True
4.2.0,4,2013-01-19,PubSubProtocol.Message.Builder.java,PubSubProtocol.Message.Builder,org.apache.hedwig.protocol.PubSubProtocol.Message.Builder.hasHeader(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,90,90,90,0,0,0,90,90,90,True
4.2.0,4,2013-01-19,MSLedgerManagerFactory.SyncResult.java,MSLedgerManagerFactory.SyncResult,"'org.apache.bookkeeper.meta.MSLedgerManagerFactory.SyncResult.complete(int, T)'",6,4,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.2.0,4,2013-01-19,LedgerChecker.java,LedgerChecker,"'org.apache.bookkeeper.client.LedgerChecker.operationComplete(int, Boolean)'",6,2,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.HubLoadData.java,PubSubProtocol.HubLoadData,org.apache.hedwig.protocol.PubSubProtocol.HubLoadData.hasNumTopics(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,Auditor.java,Auditor,org.apache.bookkeeper.replication.Auditor.submitAuditTask(),37,1,0,4,7,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,70,70,70,1,1,1,71,71,71,True
4.2.0,4,2013-01-19,DataFormats.LedgerMetadataFormat.State.java,DataFormats.LedgerMetadataFormat.State,org.apache.bookkeeper.proto.DataFormats.LedgerMetadataFormat.State.findValueByNumber(int),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,BookieServer.java,BookieServer,org.apache.bookkeeper.proto.BookieServer.registerJMX(),10,1,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.Message.java,PubSubProtocol.Message,org.apache.hedwig.protocol.PubSubProtocol.Message.getMsgIdOrBuilder(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,LedgerCacheImpl.java,LedgerCacheImpl,org.apache.bookkeeper.bookie.LedgerCacheImpl.getLastEntry(long),55,5,1,10,12,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,LocalDBPersistenceManager.java,LocalDBPersistenceManager,"'org.apache.hedwig.server.persistence.LocalDBPersistenceManager.adjustTopicSeqIdForPublish(ByteString, Message)'",18,5,2,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.PubSubResponse.Builder.java,PubSubProtocol.PubSubResponse.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse.Builder.maybeForceBuilderInitialization(),6,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,False
4.2.0,4,2013-01-19,ProxyConsumeHandler.java,ProxyConsumeHandler,"'org.apache.hedwig.server.proxy.ProxyConsumeHandler.handleRequest(PubSubRequest, Channel)'",13,3,2,1,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,57,57,57,0,0,0,57,57,57,False
4.2.0,4,2013-01-19,HedwigAdmin.java,HedwigAdmin,"'org.apache.hedwig.admin.HedwigAdmin.getSubscription(ByteString, ByteString)'",24,5,2,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,29,16,4.833333,17,6,2.833333,46,22,7.666667,True
4.2.0,4,2013-01-19,Bookie.java,Bookie,"'org.apache.bookkeeper.bookie.Bookie.accept(File, String)'",6,2,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.PubSubRequest.Builder.java,PubSubProtocol.PubSubRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.Builder.mergeStopDeliveryRequest(org.apache.hedwig.protocol.PubSubProtocol.StopDeliveryRequest),14,3,1,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,9,3.666667,6,4,2,17,13,5.666667,False
4.2.0,4,2013-01-19,ActiveSubscriber.java,ActiveSubscriber,org.apache.hedwig.client.netty.impl.ActiveSubscriber.resubscribeIfNecessary(SubscriptionEvent),31,10,1,2,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,True
4.2.0,4,2013-01-19,HierarchicalLedgerManager.java,HierarchicalLedgerManager,"'org.apache.bookkeeper.meta.HierarchicalLedgerManager.processResult(int, String, Object, List)'",10,3,4,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.SubscriptionData.Builder.java,PubSubProtocol.SubscriptionData.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionData.Builder.create(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,MSLedgerManagerFactory.SyncResult.java,MSLedgerManagerFactory.SyncResult,org.apache.bookkeeper.meta.MSLedgerManagerFactory.SyncResult.getResult(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.2.0,4,2013-01-19,PubSubProtocol.StopDeliveryRequest.Builder.java,PubSubProtocol.StopDeliveryRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.StopDeliveryRequest.Builder.clone(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,3,2,4,3,2,8,6,4,False
4.2.0,4,2013-01-19,AbstractBenchmark.java,AbstractBenchmark,"'org.apache.hedwig.server.benchmark.AbstractBenchmark.runPhase(String, int)'",10,3,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,12,5,2,16,5,2.666667,28,10,4.666667,False
4.2.0,4,2013-01-19,ReadAheadCacheBean.java,ReadAheadCacheBean,org.apache.hedwig.server.persistence.ReadAheadCacheBean.getMaxCacheSize(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.SubscriptionPreferences.Builder.java,PubSubProtocol.SubscriptionPreferences.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionPreferences.Builder.buildPartial(),28,14,0,3,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,4,3,1,1,0.333333,10,4,3.333333,True
4.2.0,4,2013-01-19,PubSubProtocol.StatusCode.java,PubSubProtocol.StatusCode,org.apache.hedwig.protocol.PubSubProtocol.StatusCode.findValueByNumber(int),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,6,3,8,5,2.666667,17,11,5.666667,False
4.2.0,4,2013-01-19,PubSubProtocol.SubscriptionOptions.java,PubSubProtocol.SubscriptionOptions,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionOptions.getMessageFilter(),13,2,0,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.2.0,4,2013-01-19,HedwigSubscriber.java,HedwigSubscriber,"'org.apache.hedwig.client.netty.HedwigSubscriber.subscribe(ByteString, ByteString, SubscriptionOptions, boolean)'",16,2,4,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,1,4,2,2,False
4.2.0,4,2013-01-19,MMTopicManager.MMGetOwnerOp.java,MMTopicManager.MMGetOwnerOp,"'org.apache.hedwig.server.topics.MMTopicManager.MMGetOwnerOp.setOwner(HubInfo, Version)'",22,2,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,DataFormats.LedgerMetadataFormat.java,DataFormats.LedgerMetadataFormat,org.apache.bookkeeper.proto.DataFormats.LedgerMetadataFormat.getSerializedSize(),36,15,0,2,11,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,8,6,0,0,0,12,8,6,False
4.2.0,4,2013-01-19,PubSubProtocol.UnsubscribeRequest.Builder.java,PubSubProtocol.UnsubscribeRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.UnsubscribeRequest.Builder.setSubscriberId(com.google.protobuf.ByteString),9,5,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,2,2,2,5,5,5,False
4.2.0,4,2013-01-19,PubSubProtocol.PubSubResponse.java,PubSubProtocol.PubSubResponse,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse.getTxnId(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,4,4,4,False
4.2.0,4,2013-01-19,BookieServerBean.java,BookieServerBean,org.apache.bookkeeper.proto.BookieServerBean.getReadStats(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
