Version,ReleaseIndex,ReleaseData,File,Class,Signature,LOC,NumStatements,NumParams,NumLocalVars,Cyclomatic,CognitiveComplexity,NestingDepth,ReturnTypeComplexity,CodeSmells,MethodHistories,N-Authors,Churn,Stmt_Added,Stmt_Deleted,Total_MethodHistories,Total_N-Authors,Total_Churn,Total_Stmt_Added,Total_Stmt_Deleted,isBuggy
4.1.1,3,2013-01-16,DataFormats.CookieFormat.java,DataFormats.CookieFormat,"org.apache.bookkeeper.proto.DataFormats.CookieFormat.parseDelimitedFrom(java.io.InputStream, com.google.protobuf.ExtensionRegistryLite)",8,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,LedgerInputStream.java,LedgerInputStream,org.apache.bookkeeper.streaming.LedgerInputStream.read(byte[]),19,4,1,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,AbstractSubscriptionManager.ReleaseOp.java,AbstractSubscriptionManager.ReleaseOp,"org.apache.hedwig.server.subscriptions.AbstractSubscriptionManager.ReleaseOp.operationFinished(Object, Void)",4,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,PubSubResponseUtils.java,PubSubResponseUtils,org.apache.hedwig.protoextensions.PubSubResponseUtils.getBasicBuilder(StatusCode),3,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,43,43,0,False
4.1.1,3,2013-01-16,PubSubProtocol.MessageSeqId.Builder.java,PubSubProtocol.MessageSeqId.Builder,org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId.Builder.addRemoteComponentsBuilder(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,Either.java,Either,org.apache.hedwig.util.Either.right(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,BookieServerBean.java,BookieServerBean,org.apache.bookkeeper.proto.BookieServerBean.isHidden(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,DataFormats.UnderreplicatedLedgerFormat.Builder.java,DataFormats.UnderreplicatedLedgerFormat.Builder,org.apache.bookkeeper.proto.DataFormats.UnderreplicatedLedgerFormat.Builder.mergeFrom(org.apache.bookkeeper.proto.DataFormats.UnderreplicatedLedgerFormat),16,4,1,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,PubSubProtocol.HubInfoData.Builder.java,PubSubProtocol.HubInfoData.Builder,org.apache.hedwig.protocol.PubSubProtocol.HubInfoData.Builder.isInitialized(),9,3,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,DigestManager.java,DigestManager,org.apache.bookkeeper.client.DigestManager.verifyDigest(ChannelBuffer),3,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,2,1,1,False
4.1.1,3,2013-01-16,PubSubProtocol.Message.Builder.java,PubSubProtocol.Message.Builder,org.apache.hedwig.protocol.PubSubProtocol.Message.Builder.clone(),3,1,0,0,1,0,0,1,0,1,1,2,1,1,2,2,8,4,4,True
4.1.1,3,2013-01-16,PubSubProtocol.PubSubRequest.java,PubSubProtocol.PubSubRequest,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.getConsumeRequest(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,DataFormats.LedgerMetadataFormat.Builder.java,DataFormats.LedgerMetadataFormat.Builder,org.apache.bookkeeper.proto.DataFormats.LedgerMetadataFormat.Builder.addSegmentBuilder(int),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,DataFormats.UnderreplicatedLedgerFormat.Builder.java,DataFormats.UnderreplicatedLedgerFormat.Builder,org.apache.bookkeeper.proto.DataFormats.UnderreplicatedLedgerFormat.Builder.getDefaultInstanceForType(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,ServerConfiguration.java,ServerConfiguration,org.apache.hedwig.server.common.ServerConfiguration.refreshDerivedAttributes(),5,3,0,0,1,0,0,1,0,0,0,0,0,0,1,1,289,289,0,False
4.1.1,3,2013-01-16,PubSubProtocol.SubscribeRequest.Builder.java,PubSubProtocol.SubscribeRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest.Builder.buildParsed(),7,3,0,1,2,1,1,1,0,2,1,5,3,2,2,1,5,3,2,True
4.1.1,3,2013-01-16,PubSubProtocol.SubscribeRequest.Builder.java,PubSubProtocol.SubscribeRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest.Builder.setSubscriberId(com.google.protobuf.ByteString),9,5,1,0,2,1,1,1,0,1,1,5,3,2,1,1,5,3,2,True
4.1.1,3,2013-01-16,PubSubProtocol.ConsumeRequest.Builder.java,PubSubProtocol.ConsumeRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.ConsumeRequest.Builder.getDescriptorForType(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,12,4,8,False
4.1.1,3,2013-01-16,PubSubServerMXBean.java,PubSubServerMXBean,org.apache.hedwig.server.netty.PubSubServerMXBean.getNumMessagesDelivered(),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,PubSubProtocol.SubscriptionPreferencesOrBuilder.java,PubSubProtocol.SubscriptionPreferencesOrBuilder,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionPreferencesOrBuilder.getOptionsOrBuilder(),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,PubSubProtocol.PublishResponse.Builder.java,PubSubProtocol.PublishResponse.Builder,org.apache.hedwig.protocol.PubSubProtocol.PublishResponse.Builder.build(),7,3,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,DataFormats.LedgerMetadataFormat.Segment.java,DataFormats.LedgerMetadataFormat.Segment,org.apache.bookkeeper.proto.DataFormats.LedgerMetadataFormat.Segment.newBuilder(org.apache.bookkeeper.proto.DataFormats.LedgerMetadataFormat.Segment),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,ZkMetadataManagerFactory.ZkSubscriptionDataManagerImpl.java,ZkMetadataManagerFactory.ZkSubscriptionDataManagerImpl,"org.apache.hedwig.server.meta.ZkMetadataManagerFactory.ZkSubscriptionDataManagerImpl.safeProcessResult(int, String, Object, String)",14,1,4,1,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,Subscriber.java,Subscriber,"org.apache.hedwig.client.api.Subscriber.startDeliveryWithFilter(ByteString, ByteString, MessageHandler, ClientMessageFilter)",0,0,4,0,1,0,0,1,0,1,1,25,25,0,1,1,25,25,0,False
4.1.1,3,2013-01-16,HedwigPublisher.PublishResponseCallbackAdapter.java,HedwigPublisher.PublishResponseCallbackAdapter,"org.apache.hedwig.client.netty.HedwigPublisher.PublishResponseCallbackAdapter.operationFailed(Object, PubSubException)",3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,PubSubProtocol.PublishResponseOrBuilder.java,PubSubProtocol.PublishResponseOrBuilder,org.apache.hedwig.protocol.PubSubProtocol.PublishResponseOrBuilder.getPublishedMsgId(),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,DataFormats.LedgerMetadataFormat.Builder.java,DataFormats.LedgerMetadataFormat.Builder,org.apache.bookkeeper.proto.DataFormats.LedgerMetadataFormat.Builder.mergeFrom(com.google.protobuf.Message),8,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,DataFormats.AuditorVoteFormat.java,DataFormats.AuditorVoteFormat,org.apache.bookkeeper.proto.DataFormats.AuditorVoteFormat.initFields(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,PubSubProtocol.Map.Entry.java,PubSubProtocol.Map.Entry,org.apache.hedwig.protocol.PubSubProtocol.Map.Entry.newBuilder(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,BookieClient.Counter.java,BookieClient.Counter,org.apache.bookkeeper.proto.BookieClient.Counter.wait(int),5,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,RegionManager.java,RegionManager,"org.apache.hedwig.server.regions.RegionManager.putTopicInRetryMap(HedwigHubClient, ByteString)",13,2,2,1,3,2,1,1,0,1,1,2,1,1,2,2,134,133,1,False
4.1.1,3,2013-01-16,PubSubProtocol.PublishRequestOrBuilder.java,PubSubProtocol.PublishRequestOrBuilder,org.apache.hedwig.protocol.PubSubProtocol.PublishRequestOrBuilder.hasMsg(),0,0,0,0,1,0,0,1,0,1,1,8,8,0,1,1,8,8,0,True
4.1.1,3,2013-01-16,SimpleSubscribeResponseHandler.SimpleActiveSubscriber.java,SimpleSubscribeResponseHandler.SimpleActiveSubscriber,org.apache.hedwig.client.netty.impl.simple.SimpleSubscribeResponseHandler.SimpleActiveSubscriber.startDelivery(MessageHandler),17,3,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,PubSubProtocol.SubscribeRequest.java,PubSubProtocol.SubscribeRequest,org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest.parseFrom(com.google.protobuf.CodedInputStream),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,LedgerDescriptorImpl.java,LedgerDescriptorImpl,org.apache.bookkeeper.bookie.LedgerDescriptorImpl.setFenced(),3,1,0,0,1,0,0,1,0,1,1,4,2,2,1,1,4,2,2,True
4.1.1,3,2013-01-16,DataFormats.UnderreplicatedLedgerFormat.java,DataFormats.UnderreplicatedLedgerFormat,org.apache.bookkeeper.proto.DataFormats.UnderreplicatedLedgerFormat.parseDelimitedFrom(java.io.InputStream),8,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,PerChannelBookieClient.java,PerChannelBookieClient,"org.apache.bookkeeper.proto.PerChannelBookieClient.newCompletionKey(long, long)",3,1,2,0,1,0,0,1,0,0,0,0,0,0,1,1,7,6,1,False
4.1.1,3,2013-01-16,PubSubProtocol.HubLoadData.java,PubSubProtocol.HubLoadData,org.apache.hedwig.protocol.PubSubProtocol.HubLoadData.parseFrom(com.google.protobuf.CodedInputStream),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,AbstractSubscribeResponseHandler.java,AbstractSubscribeResponseHandler,"org.apache.hedwig.client.netty.impl.AbstractSubscribeResponseHandler.startDelivery(TopicSubscriber, MessageHandler)",10,4,2,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,ZkUtils.java,ZkUtils,"org.apache.hedwig.zookeeper.ZkUtils.createFullPathOptimistic(ZooKeeper, String, byte[], List, CreateMode, AsyncCallback.StringCallback, Object)",28,1,7,0,3,2,1,1,0,0,0,0,0,0,3,2,104,91,13,False
4.1.1,3,2013-01-16,BKException.java,BKException,org.apache.bookkeeper.client.BKException.getCode(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,PubSubProtocol.ManagerMeta.java,PubSubProtocol.ManagerMeta,org.apache.hedwig.protocol.PubSubProtocol.ManagerMeta.parseFrom(byte[]),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,PubSubServer.java,PubSubServer,"org.apache.hedwig.server.netty.PubSubServer.instantiateRegionManager(PersistenceManager, ScheduledExecutorService)",3,1,2,0,1,0,0,1,0,1,1,3,2,1,1,1,3,2,1,False
4.1.1,3,2013-01-16,PubSubProtocol.Message.java,PubSubProtocol.Message,"org.apache.hedwig.protocol.PubSubProtocol.Message.parseDelimitedFrom(java.io.InputStream, com.google.protobuf.ExtensionRegistryLite)",8,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,PubSubProtocol.PubSubResponse.Builder.java,PubSubProtocol.PubSubResponse.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse.Builder.getProtocolVersion(),3,1,0,0,1,0,0,1,0,1,1,2,1,1,1,1,2,1,1,True
4.1.1,3,2013-01-16,LedgerCacheImpl.java,LedgerCacheImpl,org.apache.bookkeeper.bookie.LedgerCacheImpl.findIndexFile(long),10,3,1,3,3,3,2,1,0,1,1,2,1,1,1,1,2,1,1,False
4.1.1,3,2013-01-16,FlatLedgerManagerFactory.java,FlatLedgerManagerFactory,org.apache.bookkeeper.meta.FlatLedgerManagerFactory.newLedgerUnderreplicationManager(),3,1,0,0,1,0,0,1,0,2,2,10,5,5,2,2,10,5,5,True
4.1.1,3,2013-01-16,PubSubProtocol.MessageOrBuilder.java,PubSubProtocol.MessageOrBuilder,org.apache.hedwig.protocol.PubSubProtocol.MessageOrBuilder.getMsgIdOrBuilder(),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,HChannel.java,HChannel,org.apache.hedwig.client.netty.HChannel.submitOp(PubSubData),0,0,1,0,1,0,0,1,0,1,1,54,54,0,1,1,54,54,0,False
4.1.1,3,2013-01-16,PubSubProtocol.ManagerMeta.Builder.java,PubSubProtocol.ManagerMeta.Builder,org.apache.hedwig.protocol.PubSubProtocol.ManagerMeta.Builder.clone(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,AbstractSubscriptionManager.ReleaseOp.java,AbstractSubscriptionManager.ReleaseOp,org.apache.hedwig.server.subscriptions.AbstractSubscriptionManager.ReleaseOp.finish(),23,5,0,2,6,7,3,1,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,LedgerStorage.java,LedgerStorage,org.apache.bookkeeper.bookie.LedgerStorage.readMasterKey(long),0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,BookieWatcher.ReadOnlyBookieWatcher.java,BookieWatcher.ReadOnlyBookieWatcher,org.apache.bookkeeper.client.BookieWatcher.ReadOnlyBookieWatcher.process(WatchedEvent),3,1,1,0,1,0,0,1,0,1,1,78,78,0,1,1,78,78,0,False
4.1.1,3,2013-01-16,InMemoryMetastoreTable.java,InMemoryMetastoreTable,"org.apache.bookkeeper.metastore.InMemoryMetastoreTable.cloneValue(Value, Version, Set)",23,4,3,2,7,7,2,2,0,1,1,4,2,2,1,1,4,2,2,False
4.1.1,3,2013-01-16,PubSubProtocol.RegionSpecificSeqId.Builder.java,PubSubProtocol.RegionSpecificSeqId.Builder,org.apache.hedwig.protocol.PubSubProtocol.RegionSpecificSeqId.Builder.setRegion(com.google.protobuf.ByteString),9,5,1,0,2,1,1,1,0,1,1,5,3,2,1,1,5,3,2,True
4.1.1,3,2013-01-16,PubSubProtocol.PubSubRequest.java,PubSubProtocol.PubSubRequest,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.writeTo(com.google.protobuf.CodedOutputStream),43,15,1,1,14,13,1,1,0,13,1,51,27,24,13,1,51,27,24,True
4.1.1,3,2013-01-16,MsMetadataManagerFactory.java,MsMetadataManagerFactory,org.apache.hedwig.server.meta.MsMetadataManagerFactory.next(),4,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,HandleFactoryImpl.java,HandleFactoryImpl,"org.apache.bookkeeper.bookie.HandleFactoryImpl.getHandle(long, byte[])",12,3,2,1,2,1,1,1,0,0,0,0,0,0,2,1,72,70,2,False
4.1.1,3,2013-01-16,DataFormats.LedgerRereplicationLayoutFormat.java,DataFormats.LedgerRereplicationLayoutFormat,org.apache.bookkeeper.proto.DataFormats.LedgerRereplicationLayoutFormat.getDescriptor(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,DataFormats.UnderreplicatedLedgerFormat.java,DataFormats.UnderreplicatedLedgerFormat,org.apache.bookkeeper.proto.DataFormats.UnderreplicatedLedgerFormat.getSerializedSize(),17,7,0,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,BookieShell.AutoRecoveryCmd.java,BookieShell.AutoRecoveryCmd,org.apache.bookkeeper.bookie.BookieShell.AutoRecoveryCmd.getDescription(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,FakeBookie.java,FakeBookie,org.apache.hedwig.server.benchmark.FakeBookie.getPipeline(),7,5,0,1,1,0,0,1,0,0,0,0,0,0,2,2,118,109,9,False
4.1.1,3,2013-01-16,PubSubProtocol.SubscribeRequestOrBuilder.java,PubSubProtocol.SubscribeRequestOrBuilder,org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequestOrBuilder.hasSynchronous(),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,ServerStats.java,ServerStats,org.apache.bookkeeper.proto.ServerStats.getInstance(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,PubSubProtocol.CloseSubscriptionRequest.Builder.java,PubSubProtocol.CloseSubscriptionRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.CloseSubscriptionRequest.Builder.getSubscriberId(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,PubSubProtocol.MessageHeader.Builder.java,PubSubProtocol.MessageHeader.Builder,org.apache.hedwig.protocol.PubSubProtocol.MessageHeader.Builder.mergeFrom(com.google.protobuf.Message),8,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,BKException.java,BKException,org.apache.bookkeeper.client.BKException.getMessage(int),52,1,1,0,24,1,1,1,0,4,1,8,8,0,7,1,14,14,0,False
4.1.1,3,2013-01-16,DistributionSchedule.java,DistributionSchedule,org.apache.bookkeeper.client.DistributionSchedule.getWriteSet(long),0,0,1,0,1,0,0,2,0,1,1,2,1,1,1,1,2,1,1,False
4.1.1,3,2013-01-16,PubSubProtocol.PublishResponse.Builder.java,PubSubProtocol.PublishResponse.Builder,org.apache.hedwig.protocol.PubSubProtocol.PublishResponse.Builder.getDescriptor(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,PubSubProtocol.PubSubRequest.Builder.java,PubSubProtocol.PubSubRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.Builder.setSubscribeRequest(org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest),13,3,1,0,3,3,2,1,0,2,1,13,9,4,2,1,13,9,4,True
4.1.1,3,2013-01-16,Value.java,Value,org.apache.bookkeeper.metastore.Value.hashCode(),8,4,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,PubSubProtocol.Message.Builder.java,PubSubProtocol.Message.Builder,org.apache.hedwig.protocol.PubSubProtocol.Message.Builder.setSrcRegion(com.google.protobuf.ByteString),9,5,1,0,2,1,1,1,0,1,1,5,3,2,3,2,705,9,696,True
4.1.1,3,2013-01-16,PubSubProtocol.SubscriptionEventResponse.Builder.java,PubSubProtocol.SubscriptionEventResponse.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionEventResponse.Builder.build(),7,3,0,1,2,1,1,1,0,1,1,4,2,2,1,1,4,2,2,False
4.1.1,3,2013-01-16,HubServerManager.ManagerListener.java,HubServerManager.ManagerListener,org.apache.hedwig.server.topics.HubServerManager.ManagerListener.onSuspend(),0,0,0,0,1,0,0,1,0,1,1,108,108,0,1,1,108,108,0,False
4.1.1,3,2013-01-16,LedgerUnderreplicationManager.java,LedgerUnderreplicationManager,org.apache.bookkeeper.meta.LedgerUnderreplicationManager.isLedgerReplicationEnabled(),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,InMemoryMetastoreTable.java,InMemoryMetastoreTable,"org.apache.bookkeeper.metastore.InMemoryMetastoreTable.openCursor(Set, MetastoreCallback, Object)",3,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,LedgerManagerFactory.java,LedgerManagerFactory,"org.apache.bookkeeper.meta.LedgerManagerFactory.initialize(AbstractConfiguration, ZooKeeper, int)",0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,PubSubProtocol.LedgerRanges.java,PubSubProtocol.LedgerRanges,org.apache.hedwig.protocol.PubSubProtocol.LedgerRanges.isInitialized(),13,5,0,2,4,4,2,1,0,3,1,12,10,2,4,2,28,15,13,True
4.1.1,3,2013-01-16,PubSubProtocol.StatusCode.java,PubSubProtocol.StatusCode,org.apache.hedwig.protocol.PubSubProtocol.StatusCode.getNumber(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,118,54,64,False
4.1.1,3,2013-01-16,FileInfo.java,FileInfo,org.apache.bookkeeper.bookie.FileInfo.readHeader(),35,1,0,3,8,9,3,1,0,2,1,3,3,0,7,1,54,42,12,True
4.1.1,3,2013-01-16,PubSubProtocol.ResponseBody.java,PubSubProtocol.ResponseBody,"org.apache.hedwig.protocol.PubSubProtocol.ResponseBody.parseFrom(byte[], com.google.protobuf.ExtensionRegistryLite)",3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,Bookie.BookieSafeEntryAdder.java,Bookie.BookieSafeEntryAdder,"org.apache.bookkeeper.bookie.Bookie.BookieSafeEntryAdder.safeAddEntry(long, ByteBuffer, GenericCallback)",25,1,3,0,4,4,2,1,0,1,1,31,31,0,1,1,31,31,0,True
4.1.1,3,2013-01-16,DefaultServerChannel.java,DefaultServerChannel,org.apache.hedwig.client.netty.impl.DefaultServerChannel.submitOp(PubSubData),33,4,1,2,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,LedgerMetadata.java,LedgerMetadata,org.apache.bookkeeper.client.LedgerMetadata.getNextEnsembleChange(long),8,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,SyncCounter.java,SyncCounter,org.apache.bookkeeper.client.SyncCounter.inc(),4,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,85,85,0,False
4.1.1,3,2013-01-16,PubSubProtocol.PubSubResponse.Builder.java,PubSubProtocol.PubSubResponse.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse.Builder.setTxnId(long),6,4,1,0,1,0,0,1,0,1,1,5,3,2,1,1,5,3,2,True
4.1.1,3,2013-01-16,BenchmarkUtils.BenchmarkCallback.java,BenchmarkUtils.BenchmarkCallback,"org.apache.hedwig.client.benchmark.BenchmarkUtils.BenchmarkCallback.operationFailed(Object, PubSubException)",3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,DataFormats.LedgerMetadataFormat.Builder.java,DataFormats.LedgerMetadataFormat.Builder,org.apache.bookkeeper.proto.DataFormats.LedgerMetadataFormat.Builder.buildPartial(),49,23,0,3,11,11,2,1,0,2,2,12,12,0,2,2,12,12,0,True
4.1.1,3,2013-01-16,PubSubProtocol.SubscriptionOptions.java,PubSubProtocol.SubscriptionOptions,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionOptions.newBuilder(org.apache.hedwig.protocol.PubSubProtocol.SubscriptionOptions),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,ZkHubServerManager.java,ZkHubServerManager,"org.apache.hedwig.server.topics.ZkHubServerManager.isHubAlive(HubInfo, Callback, Object)",19,1,3,0,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,AbstractResponseHandler.java,AbstractResponseHandler,"org.apache.hedwig.client.handlers.AbstractResponseHandler.handleRedirectResponse(PubSubResponse, PubSubData, Channel)",59,13,3,7,9,9,2,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,PubSubProtocol.UnsubscribeRequest.Builder.java,PubSubProtocol.UnsubscribeRequest.Builder,"org.apache.hedwig.protocol.PubSubProtocol.UnsubscribeRequest.Builder.mergeFrom(com.google.protobuf.CodedInputStream, com.google.protobuf.ExtensionRegistryLite)",27,2,2,2,5,5,3,1,0,3,1,5,4,1,3,1,5,4,1,True
4.1.1,3,2013-01-16,LedgerDirsManager.java,LedgerDirsManager,org.apache.bookkeeper.bookie.LedgerDirsManager.pickRandomWritableDir(File),16,6,1,4,3,3,2,1,0,1,1,17,16,1,1,1,17,16,1,False
4.1.1,3,2013-01-16,BookkeeperPersistenceManager.RangeScanOp.java,BookkeeperPersistenceManager.RangeScanOp,org.apache.hedwig.server.persistence.BookkeeperPersistenceManager.RangeScanOp.startReadingFrom(long),15,2,1,2,3,3,2,1,0,1,1,2,1,1,2,2,4,2,2,True
4.1.1,3,2013-01-16,MapMethods.java,MapMethods,"org.apache.hedwig.server.persistence.MapMethods.getAfterInsertingIfAbsent(Map, K, Factory)",8,3,3,1,2,1,1,1,0,0,0,0,0,0,1,1,62,62,0,False
4.1.1,3,2013-01-16,DataFormats.CookieFormat.Builder.java,DataFormats.CookieFormat.Builder,org.apache.bookkeeper.proto.DataFormats.CookieFormat.Builder.getInstanceId(),10,2,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,Versioned.java,Versioned,org.apache.bookkeeper.versioning.Versioned.getValue(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,BookKeeper.java,BookKeeper,"org.apache.bookkeeper.client.BookKeeper.openLedger(long, DigestType, byte[])",15,6,3,1,2,1,1,1,0,0,0,0,0,0,1,1,2,1,1,False
4.1.1,3,2013-01-16,PerChannelBookieClient.java,PerChannelBookieClient,org.apache.bookkeeper.proto.PerChannelBookieClient.operationComplete(ChannelFuture),9,1,1,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,LedgerLayout.java,LedgerLayout,org.apache.bookkeeper.meta.LedgerLayout.getManagerType(),4,1,0,0,1,0,0,1,0,2,1,26,25,1,2,1,26,25,1,False
4.1.1,3,2013-01-16,HedwigConsole.DescribeCmd.java,HedwigConsole.DescribeCmd,org.apache.hedwig.admin.console.HedwigConsole.DescribeCmd.printTopicSubscriptions(Map),11,4,1,1,3,2,1,1,4,2,1,4,2,2,2,1,4,2,2,False
4.1.1,3,2013-01-16,PubSubProtocol.PublishRequest.Builder.java,PubSubProtocol.PublishRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.PublishRequest.Builder.getMsgOrBuilder(),7,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,PubSubProtocol.SubscribeRequest.java,PubSubProtocol.SubscribeRequest,org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest.getPreferencesOrBuilder(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
