2026-01-22 23:06:01.427 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java (279439 chars)
2026-01-22 23:06:01.586 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java (26715 chars)
2026-01-22 23:06:01.593 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java (3421 chars)
2026-01-22 23:06:01.595 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java (19182 chars)
2026-01-22 23:06:01.602 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java (6658 chars)
2026-01-22 23:06:01.603 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java (2376 chars)
2026-01-22 23:06:01.603 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java (2069 chars)
2026-01-22 23:06:01.604 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java
2026-01-22 23:06:01.604 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Nessun metodo trovato in: hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java
2026-01-22 23:06:01.604 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java (5911 chars)
2026-01-22 23:06:01.605 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java (2713 chars)
2026-01-22 23:06:01.606 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java (1594 chars)
2026-01-22 23:06:01.606 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java (4498 chars)
2026-01-22 23:06:01.607 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java (5866 chars)
2026-01-22 23:06:01.609 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java (1374 chars)
2026-01-22 23:06:01.609 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java (5125 chars)
2026-01-22 23:06:01.611 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java (6327 chars)
2026-01-22 23:06:01.612 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java (15980 chars)
2026-01-22 23:06:01.618 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java (18865 chars)
2026-01-22 23:06:01.625 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java (3509 chars)
2026-01-22 23:06:01.626 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java (4561 chars)
2026-01-22 23:06:01.629 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java (5343 chars)
2026-01-22 23:06:01.631 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java (1139 chars)
2026-01-22 23:06:01.631 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java (2460 chars)
2026-01-22 23:06:01.632 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java (5523 chars)
2026-01-22 23:06:01.633 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java (3779 chars)
2026-01-22 23:06:01.634 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java (1410 chars)
2026-01-22 23:06:01.634 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java
2026-01-22 23:06:01.634 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java (1757 chars)
2026-01-22 23:06:01.635 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java (1181 chars)
2026-01-22 23:06:01.635 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java (1112 chars)
2026-01-22 23:06:01.636 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java (1509 chars)
2026-01-22 23:06:01.636 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java
2026-01-22 23:06:01.636 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java (4332 chars)
2026-01-22 23:06:01.637 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java (2962 chars)
2026-01-22 23:06:01.638 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java (2206 chars)
2026-01-22 23:06:01.639 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java (5122 chars)
2026-01-22 23:06:01.640 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java (6148 chars)
2026-01-22 23:06:01.644 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java (4461 chars)
2026-01-22 23:06:01.645 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java (2065 chars)
2026-01-22 23:06:01.646 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java (4561 chars)
2026-01-22 23:06:01.647 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java (3298 chars)
2026-01-22 23:06:01.648 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java (5828 chars)
2026-01-22 23:06:01.653 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java (10228 chars)
2026-01-22 23:06:01.656 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java (1834 chars)
2026-01-22 23:06:01.656 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java (8030 chars)
2026-01-22 23:06:01.661 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java (3138 chars)
2026-01-22 23:06:01.662 [main] INFO  i.f.i.metrics.StaticAnalysisService - Analisi completata: parsati 170 file, estratti 2051 metodi.
2026-01-22 23:06:01.682 [main] INFO  i.f.i.c.DatasetGeneratorController - Processing Release: 4.1.0 (2012-06-13)
2026-01-22 23:06:01.682 [main] DEBUG i.f.i.c.DatasetGeneratorController - Finestra temporale 2011-12-07 -> 2012-06-13
2026-01-22 23:06:01.683 [main] DEBUG i.f.i.c.DatasetGeneratorController - Trovati 111 commit storici per la release 4.1.0
2026-01-22 23:06:03.398 [main] INFO  i.f.i.metrics.StaticAnalysisService - Analisi Statica Snapshot a2cd9899405ef7313a50e87a370aecef543ae4eb: trovati 227 file .java candidati.
2026-01-22 23:06:03.398 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java (1117 chars)
2026-01-22 23:06:03.398 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java
2026-01-22 23:06:03.398 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Nessun metodo trovato in: hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java
2026-01-22 23:06:03.398 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java (15074 chars)
2026-01-22 23:06:03.404 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java (3590 chars)
2026-01-22 23:06:03.406 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java (3254 chars)
2026-01-22 23:06:03.406 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java (1633 chars)
2026-01-22 23:06:03.407 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java (1352 chars)
2026-01-22 23:06:03.407 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java (3970 chars)
2026-01-22 23:06:03.408 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java (6855 chars)
2026-01-22 23:06:03.409 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java (3914 chars)
2026-01-22 23:06:03.411 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java (1521 chars)
2026-01-22 23:06:03.411 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java (3429 chars)
2026-01-22 23:06:03.412 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java (27550 chars)
2026-01-22 23:06:03.421 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java (1930 chars)
2026-01-22 23:06:03.422 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java (1470 chars)
2026-01-22 23:06:03.422 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java (990 chars)
2026-01-22 23:06:03.422 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java
2026-01-22 23:06:03.422 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Nessun metodo trovato in: hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java
2026-01-22 23:06:03.422 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java (7028 chars)
2026-01-22 23:06:03.424 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java (2177 chars)
2026-01-22 23:06:03.425 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java (2524 chars)
2026-01-22 23:06:03.426 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java (1431 chars)
2026-01-22 23:06:03.426 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java (6284 chars)
2026-01-22 23:06:03.428 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java (2613 chars)
2026-01-22 23:06:03.429 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java (10239 chars)
2026-01-22 23:06:03.432 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java (6520 chars)
2026-01-22 23:06:03.434 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/util/Either.java (1377 chars)
2026-01-22 23:06:03.434 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java (17053 chars)
2026-01-22 23:06:03.437 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java (2879 chars)
2026-01-22 23:06:03.438 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java (2455 chars)
2026-01-22 23:06:03.438 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java (1783 chars)
2026-01-22 23:06:03.439 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java (1776 chars)
2026-01-22 23:06:03.439 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java
2026-01-22 23:06:03.439 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Nessun metodo trovato in: hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java
2026-01-22 23:06:03.439 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java (19036 chars)
2026-01-22 23:06:03.444 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java (2279 chars)
2026-01-22 23:06:03.444 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java (1462 chars)
2026-01-22 23:06:03.444 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java (2042 chars)
2026-01-22 23:06:03.445 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java (1033 chars)
2026-01-22 23:06:03.445 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java (1057 chars)
2026-01-22 23:06:03.445 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java (5000 chars)
2026-01-22 23:06:03.446 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java (29474 chars)
2026-01-22 23:06:03.455 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java (16362 chars)
2026-01-22 23:06:03.459 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java (6527 chars)
2026-01-22 23:06:03.461 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java (2234 chars)
2026-01-22 23:06:03.461 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java (37683 chars)
2026-01-22 23:06:03.471 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java (1439 chars)
